Tree_label,Lep_family,Lep_accepted_name,Host_order,Host_family,Count of Lep_accepted_name,Ordinal_Proportion*,Familial_Proportion**
BN002676_LEP29613_Pieridae_Coliadinae_X_Phoebis_trite,Pieridae,Rhabdodryas trite,Sapindales,Sapindaceae,1,16.66666667,16.66666667
BN002681_FH16Y021_Pieridae_Pierinae_Pierini_Talbotia_naganum,Pieridae,Talbotia naganum,Brassicales,Akaniaceae,6,77.77777778,66.66666667
BN002681_FH16Y021_Pieridae_Pierinae_Pierini_Talbotia_naganum,Pieridae,Talbotia naganum,Brassicales,Brassicaceae,1,77.77777778,11.11111111
BN002681_FH16Y021_Pieridae_Pierinae_Pierini_Talbotia_naganum,Pieridae,Talbotia naganum,Sapindales,Simaroubaceae,2,22.22222222,22.22222222
BN003864_MFB00P307_Pieridae_Pierinae_Pierini_Tatochila_autodice,Pieridae,Tatochila autodice,Brassicales,Akaniaceae,1,72.22222222,5.555555556
BN003864_MFB00P307_Pieridae_Pierinae_Pierini_Tatochila_autodice,Pieridae,Tatochila autodice,Brassicales,Brassicaceae,11,72.22222222,61.11111111
BN003864_MFB00P307_Pieridae_Pierinae_Pierini_Tatochila_autodice,Pieridae,Tatochila autodice,Brassicales,Tropaeolaceae,1,72.22222222,5.555555556
BN003864_MFB00P307_Pieridae_Pierinae_Pierini_Tatochila_autodice,Pieridae,Tatochila autodice,Fabales,Fabaceae,2,11.11111111,11.11111111
BN003864_MFB00P307_Pieridae_Pierinae_Pierini_Tatochila_autodice,Pieridae,Tatochila autodice,Solanales,Solanaceae,3,16.66666667,16.66666667
BN005548_17H994_Pieridae_Pierinae_Teracolini_Teracolus_subfasciatus,Pieridae,Teracolus subfasciatus,Brassicales,Capparaceae,2,100,100
BN004064_MFB00P420_Pieridae_Coliadinae_X_Teriocolias_zelia,Pieridae,Teriocolias zelia,Fabales,Fabaceae,1,100,100
BN003784_RVcoll16A835_Pieridae_Pierinae_Anthocharidini_Zegris_eupheme,Pieridae,Zegris eupheme,Brassicales,Brassicaceae,16,100,94.11764706
BN003784_RVcoll16A835_Pieridae_Pierinae_Anthocharidini_Zegris_eupheme,Pieridae,Zegris eupheme,Brassicales,Tropaeolaceae,1,100,5.882352941
LEP31071_X_Pieridae_Coliadinae_X_Zerene_cesonia_X_ME,Pieridae,Zerene cesonia,Fabales,Fabaceae,60,100,100
SRR10158560_X_Riodinidae_Nemeobiinae_Nemeobiini_Abisara_bifasciata,Riodinidae,Abisara bifasciata,Ericales,Primulaceae,5,100,100
BN006857_FH18Z005_Riodinidae_Nemeobiinae_Nemeobiini_Abisara_burnii,Riodinidae,Abisara burnii,Ericales,Primulaceae,4,100,100
CJM15244_X_Riodinidae_Nemeobiinae_Nemeobiini_Abisara_geza_X_ME,Riodinidae,Abisara geza,Ericales,Primulaceae,2,100,100
BN004073_MWT93A049_Riodinidae_Nemeobiinae_Nemeobiini_Abisara_kausambi,Riodinidae,Abisara kausambi,Ericales,Primulaceae,3,100,100
BN004071_05SRNP351_Riodinidae_Riodininae_Helicopini_Anteros_formosus,Riodinidae,Anteros formosus,Myrtales,Melastomataceae,15,100,78.94736842
BN004071_05SRNP351_Riodinidae_Riodininae_Helicopini_Anteros_formosus,Riodinidae,Anteros formosus,Myrtales,Vochysiaceae,4,100,21.05263158
SRR10158644_X_Riodinidae_Riodininae_Emesidini_Apodemia_chisosensis,Riodinidae,Apodemia chisosensis,Rosales,Rosaceae,4,100,100
SRR10158624_X_Riodinidae_Riodininae_Emesidini_Apodemia_duryi,Riodinidae,Apodemia duryi,Zygophyllales,Krameriaceae,1,100,100
SRR10158591_X_Riodinidae_Riodininae_Emesidini_Apodemia_hepburni,Riodinidae,Apodemia hepburni,Fabales,Fabaceae,1,100,100
BN004082_DC98U752_Riodinidae_Riodininae_Emesidini_Apodemia_mormo,Riodinidae,Apodemia mormo,Caryophyllales,Polygonaceae,57,100,100
SRR10158580_X_Riodinidae_Riodininae_Emesidini_Apodemia_murphyi,Riodinidae,Apodemia murphyi,Fabales,Fabaceae,1,100,100
SRR10158602_X_Riodinidae_Riodininae_Emesidini_Apodemia_palmerii,Riodinidae,Apodemia palmerii,Fabales,Fabaceae,12,100,100
GCA0022455051_X_Riodinidae_Riodininae_Riodinini_Calephelis_nemesis,Riodinidae,Calephelis nemesis,Asterales,Asteraceae,10,66.66666667,66.66666667
GCA0022455051_X_Riodinidae_Riodininae_Riodinini_Calephelis_nemesis,Riodinidae,Calephelis nemesis,Ranunculales,Ranunculaceae,5,33.33333333,33.33333333
SRR10158584_X_Riodinidae_Riodininae_Riodinini_Calephelis_perditalis,Riodinidae,Calephelis perditalis,Asterales,Asteraceae,4,100,100
GCA0022454751_X_Riodinidae_Riodininae_Riodinini_Calephelis_virginiensis,Riodinidae,Calephelis virginiensis,Asterales,Asteraceae,7,100,100
SRR10158578_X_Riodinidae_Riodininae_Calydnini_Calydna_sturnula,Riodinidae,Calydna sturnula,Santalales,Schoepfiaceae,2,100,100
SRR10158579_X_Riodinidae_Riodininae_Riodinini_Caria_ino_melicerta,Riodinidae,Caria ino,Poales,Bromeliaceae,1,20,20
SRR10158579_X_Riodinidae_Riodininae_Riodinini_Caria_ino_melicerta,Riodinidae,Caria ino,Rosales,Cannabaceae,4,80,80
BN005702_08SRNP31605_Riodinidae_Riodininae_Riodinini_Caria_mantinea,Riodinidae,Caria mantinea,Rosales,Cannabaceae,1,100,100
BN004098_JH03R006_Riodinidae_Riodininae_Riodinini_Chalodeta_lypera,Riodinidae,Chalodeta lypera,Malpighiales,Passifloraceae,3,42.85714286,42.85714286
BN004098_JH03R006_Riodinidae_Riodininae_Riodinini_Chalodeta_lypera,Riodinidae,Chalodeta lypera,Malvales,Malvaceae,4,57.14285714,57.14285714
BN004097_RE01H362_Riodinidae_Riodininae_Riodinini_Charis_anius,Riodinidae,Charis anius,Asterales,Asteraceae,5,100,100
BN002702_LEP53003_Riodinidae_Riodininae_Riodinini_Chorinea_licursis,Riodinidae,Chorinea licursis,Celastrales,Celastraceae,1,100,100
BN007091_LEP75444_Riodinidae_Riodininae_Riodinini_Dachetola_azora,Riodinidae,Dachetola azora,Santalales,Loranthaceae,1,100,100
BN004076_PDV94A005_Riodinidae_Riodininae_Riodinini_Detritivora_gynaea,Riodinidae,Detritivora gynaea,Asterales,Asteraceae,1,50,50
BN004076_PDV94A005_Riodinidae_Riodininae_Riodinini_Detritivora_gynaea,Riodinidae,Detritivora gynaea,Zingiberales,Zingiberaceae,1,50,50
LEP19584_X_Riodinidae_Riodininae_Dianesiini_Dianesia_carteri_X_ME,Riodinidae,Dianesia carteri,Fabales,Fabaceae,1,50,50
LEP19584_X_Riodinidae_Riodininae_Dianesiini_Dianesia_carteri_X_ME,Riodinidae,Dianesia carteri,Rosales,Rosaceae,1,50,50
BN002732_CJM152451_Riodinidae_Nemeobiinae_Nemeobiini_Dodona_deodata,Riodinidae,Dodona deodata,Ericales,Primulaceae,4,100,100
SRR10158643_X_Riodinidae_Riodininae_Emesidini_Apodemia_ares,Riodinidae,Emesis ares,Fagales,Fagaceae,2,100,100
SRR10158608_X_Riodinidae_Riodininae_Emesidini_Emesis_brimo,Riodinidae,Emesis brimo,Fabales,Fabaceae,1,25,25
SRR10158608_X_Riodinidae_Riodininae_Emesidini_Emesis_brimo,Riodinidae,Emesis brimo,Lamiales,Bignoniaceae,2,50,50
SRR10158608_X_Riodinidae_Riodininae_Emesidini_Emesis_brimo,Riodinidae,Emesis brimo,Malpighiales,Phyllanthaceae,1,25,25
BN002734_LEP41731_Riodinidae_Riodininae_Emesidini_Emesis_cypria,Riodinidae,Emesis cypria,Ranunculales,Ranunculaceae,4,100,100
SRR10158640_X_Riodinidae_Riodininae_Emesidini_Curvie_emesia,Riodinidae,Emesis emesia,Fabales,Fabaceae,6,85.71428571,85.71428571
SRR10158640_X_Riodinidae_Riodininae_Emesidini_Curvie_emesia,Riodinidae,Emesis emesia,Rosales,Cannabaceae,1,14.28571429,14.28571429
SRR10158626_X_Riodinidae_Riodininae_Emesidini_Emesis_lacrines,Riodinidae,Emesis lacrines,Fabales,Fabaceae,3,20,20
SRR10158626_X_Riodinidae_Riodininae_Emesidini_Emesis_lacrines,Riodinidae,Emesis lacrines,Malpighiales,Clusiaceae,2,60,13.33333333
SRR10158626_X_Riodinidae_Riodininae_Emesidini_Emesis_lacrines,Riodinidae,Emesis lacrines,Malpighiales,Phyllanthaceae,4,60,26.66666667
SRR10158626_X_Riodinidae_Riodininae_Emesidini_Emesis_lacrines,Riodinidae,Emesis lacrines,Malpighiales,Salicaceae,3,60,20
SRR10158626_X_Riodinidae_Riodininae_Emesidini_Emesis_lacrines,Riodinidae,Emesis lacrines,Myrtales,Myrtaceae,1,6.666666667,6.666666667
SRR10158626_X_Riodinidae_Riodininae_Emesidini_Emesis_lacrines,Riodinidae,Emesis lacrines,Piperales,Piperaceae,1,6.666666667,6.666666667
SRR10158626_X_Riodinidae_Riodininae_Emesidini_Emesis_lacrines,Riodinidae,Emesis lacrines,Sapindales,Simaroubaceae,1,6.666666667,6.666666667
BN005706_05srnp31543_Riodinidae_Riodininae_Emesidini_Emesis_lucinda,Riodinidae,Emesis lucinda,Caryophyllales,Nyctaginaceae,2,100,100
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Apiales,Araliaceae,1,2.127659574,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Caryophyllales,Polygonaceae,1,2.127659574,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Ericales,Clethraceae,1,2.127659574,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Fabales,Fabaceae,4,8.510638298,8.510638298
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Fagales,Fagaceae,1,2.127659574,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Laurales,Lauraceae,3,6.382978723,6.382978723
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Magnoliales,Annonaceae,1,2.127659574,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Malpighiales,Euphorbiaceae,6,25.53191489,12.76595745
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Malpighiales,Hypericaceae,1,25.53191489,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Malpighiales,Malpighiaceae,1,25.53191489,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Malpighiales,Phyllanthaceae,1,25.53191489,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Malpighiales,Salicaceae,3,25.53191489,6.382978723
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Malvales,Malvaceae,7,14.89361702,14.89361702
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Myrtales,Combretaceae,2,8.510638298,4.255319149
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Myrtales,Myrtaceae,2,8.510638298,4.255319149
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Proteales,Proteaceae,1,2.127659574,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Rosales,Cannabaceae,1,2.127659574,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Sapindales,Anacardiaceae,4,19.14893617,8.510638298
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Sapindales,Meliaceae,3,19.14893617,6.382978723
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Sapindales,Rutaceae,1,19.14893617,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,Sapindales,Sapindaceae,1,19.14893617,2.127659574
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor,Riodinidae,Emesis mandana,unplaced asterid I,Boraginaceae,1,2.127659574,2.127659574
SRR10158619_X_Riodinidae_Riodininae_Emesidini_Emesis_ocypore,Riodinidae,Emesis ocypore,Ranunculales,Ranunculaceae,3,100,100
SRR10158612_X_Riodinidae_Riodininae_Emesidini_Emesis_tegula,Riodinidae,Emesis tegula,Caryophyllales,Nyctaginaceae,3,75,75
SRR10158612_X_Riodinidae_Riodininae_Emesidini_Emesis_tegula,Riodinidae,Emesis tegula,Ranunculales,Ranunculaceae,1,25,25
SRR10158616_X_Riodinidae_Riodininae_Emesidini_Emesis_tenedia,Riodinidae,Emesis tenedia,Ranunculales,Ranunculaceae,5,100,100
SRR10158642_X_Riodinidae_Riodininae_Emesidini_Apodemia_zela,Riodinidae,Emesis zela,Fabales,Fabaceae,1,50,50
SRR10158642_X_Riodinidae_Riodininae_Emesidini_Apodemia_zela,Riodinidae,Emesis zela,Fagales,Fagaceae,1,50,50
SRR10158563_X_Riodinidae_Riodininae_Eurybiini_Eurybia_lycisca,Riodinidae,Eurybia lycisca,Zingiberales,Marantaceae,17,100,100
SRR10158562_X_Riodinidae_Nemeobiinae_Euselasiini_Euselasia_chrysippe,Riodinidae,Euselasia chrysippe,Myrtales,Melastomataceae,8,100,100
BN004081_PDV94T014_Riodinidae_Riodininae_Riodinini_Exoplisia_cadmeis,Riodinidae,Exoplisia cadmeis,Malvales,Malvaceae,3,100,100
BN002738_LEP44530_Riodinidae_Nemeobiinae_Euselasiini_Hades_noctula,Riodinidae,Hades noctula,Gentianales,Rubiaceae,1,12.5,12.5
BN002738_LEP44530_Riodinidae_Nemeobiinae_Euselasiini_Hades_noctula,Riodinidae,Hades noctula,Laurales,Lauraceae,1,12.5,12.5
BN002738_LEP44530_Riodinidae_Nemeobiinae_Euselasiini_Hades_noctula,Riodinidae,Hades noctula,Sapindales,Anacardiaceae,6,75,75
JC96_Q004_Riodinidae_Nemeobiinae_Nemeobiini_Hamearis_lucina_X_ME,Riodinidae,Hamearis lucina,Ericales,Primulaceae,10,100,100
PDV94A039_X_Riodinidae_Riodininae_Helicopini_Helicopis_cupido_X_ME,Riodinidae,Helicopis cupido,Alismatales,Areceae,1,100,100
BN002742_LEP53201_Riodinidae_Riodininae_Eurybiini_Hyphilaria_thasus,Riodinidae,Hyphilaria thasus,Asparagales,Orchidaceae,5,83.33333333,83.33333333
BN002742_LEP53201_Riodinidae_Riodininae_Eurybiini_Hyphilaria_thasus,Riodinidae,Hyphilaria thasus,Poales,Bromeliaceae,1,16.66666667,16.66666667
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Caryophyllales,Polygonaceae,1,4.166666667,4.166666667
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Dilleniales,Dilleniaceae,2,8.333333333,8.333333333
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Fabales,Fabaceae,11,45.83333333,45.83333333
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Fagales,Fagaceae,1,4.166666667,4.166666667
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Lamiales,Acanthaceae,1,4.166666667,4.166666667
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Malpighiales,Chrysobalanaceae,1,25,4.166666667
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Malpighiales,Malpighiaceae,3,25,12.5
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Malpighiales,Ochnaceae,1,25,4.166666667
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Malpighiales,Passifloraceae,1,25,4.166666667
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Solanales,Solanaceae,1,4.166666667,4.166666667
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Riodinidae,Juditha caucana,Vitales,Vitaceae,1,4.166666667,4.166666667
BN002744_LEP53202_Riodinidae_Riodininae_Riodinini_Lasaia_agesilas,Riodinidae,Lasaia agesilas,Fabales,Fabaceae,2,100,100
SRR10158583_X_Riodinidae_Riodininae_Riodinini_Lasaia_sula_peninsularis,Riodinidae,Lasaia sula,Fabales,Fabaceae,4,100,100
BN005882_GD18R011_Riodinidae_Riodininae_Nymphidiini_Lemonias_zygia,Riodinidae,Lemonias zygia,Malpighiales,Euphorbiaceae,1,100,100
BN004079_TQ05F604_Riodinidae_Riodininae_Eurybiini_Leucochimona_icare,Riodinidae,Leucochimona icare,Commelinales,Commelinaceae,1,25,25
BN004079_TQ05F604_Riodinidae_Riodininae_Eurybiini_Leucochimona_icare,Riodinidae,Leucochimona icare,Gentianales,Rubiaceae,3,75,75
BN005402_LEP53824_Riodinidae_Riodininae_Riodinini_Melanis_pixe,Riodinidae,Melanis pixe,Fabales,Fabaceae,11,100,100
LEP22842_X_Riodinidae_Riodininae_Symmachiini_Mesene_croceella_X_ME,Riodinidae,Mesene croceella,Fabales,Fabaceae,2,100,100
BN004075_PDV94A001_Riodinidae_Riodininae_Symmachiini_Mesene_phareus,Riodinidae,Mesene phareus,Fabales,Fabaceae,3,60,60
BN004075_PDV94A001_Riodinidae_Riodininae_Symmachiini_Mesene_phareus,Riodinidae,Mesene phareus,Sapindales,Sapindaceae,2,40,40
SRR10158565_X_Riodinidae_Riodininae_Eurybiini_Mesosemia_grandis,Riodinidae,Mesosemia grandis,Gentianales,Rubiaceae,7,100,100
BN004110_04SRNP42356_Riodinidae_Riodininae_Riodinini_Metacharis_umbrata,Riodinidae,Metacharis umbrata,Santalales,Olacaceae,1,100,100
BN005723_06SRNP43843_Riodinidae_Riodininae_Eurybiini_Napaea_eucharila,Riodinidae,Napaea eucharila,Poales,Bromeliaceae,15,100,100
BN005794_LEP58866_Riodinidae_Riodininae_Riodinini_Notheme_erota,Riodinidae,Notheme erota,Poales,Poaceae,3,100,100
BN004090_MFB00N072_Riodinidae_Riodininae_Nymphidiini_Nymphidium_caricae,Riodinidae,Nymphidium caricae,Fabales,Fabaceae,1,100,100
RE01_H196_Riodinidae_Riodininae_Nymphidiini_Nymphidium_onaeum_X_ME,Riodinidae,Nymphidium onaeum,Fabales,Fabaceae,12,80,80
RE01_H196_Riodinidae_Riodininae_Nymphidiini_Nymphidium_onaeum_X_ME,Riodinidae,Nymphidium onaeum,Malpighiales,Malpighiaceae,3,20,20
SRR10158575_X_Riodinidae_Riodininae_Nymphidiini_Pachythone_gigas,Riodinidae,Pachythone gigas,Malpighiales,Malpighiaceae,1,50,50
SRR10158575_X_Riodinidae_Riodininae_Nymphidiini_Pachythone_gigas,Riodinidae,Pachythone gigas,Myrtales,Melastomataceae,1,50,50
BN005885_GD18R016_Riodinidae_Riodininae_Nymphidiini_Pachythone_xanthe,Riodinidae,Pachythone xanthe,Hemiptera,Coccoidea,1,100,100
BN006236_Biobank26588_Riodinidae_Riodininae_Nymphidiini_Periplacis_pretus,Riodinidae,Periplacis pretus,Ericales,Marcgraviaceae,5,100,100
BN004083_ZZMAT98V755_Riodinidae_Riodininae_Eurybiini_Perophthalma_lasus,Riodinidae,Perophthalma lasus,Gentianales,Rubiaceae,1,100,100
BN002760_LEP35873_Riodinidae_Nemeobiinae_Nemeobiini_Polycaena_tamerlana,Riodinidae,Polycaena tamerlana,Ericales,Primulaceae,2,100,100
BN002775_CJM152380_Riodinidae_Nemeobiinae_Nemeobiini_Praetaxila_segecia,Riodinidae,Praetaxila segecia,Ericales,Primulaceae,2,100,100
BN006882_LEP78389_Riodinidae_Riodininae_Nymphidiini_Protonymphidia_senta,Riodinidae,Protonymphidia senta,Fabales,Fabaceae,1,100,100
BN004086_MFB00N026_Riodinidae_Riodininae_Riodinini_Rhetus_dysonii,Riodinidae,Rhetus dysonii,Fabales,Fabaceae,1,100,100
BN004074_CA94Z169_Riodinidae_Nemeobiinae_Nemeobiini_Saribia_perroti,Riodinidae,Saribia perroti,Asparagales,Asparagaceae,1,100,100
SRR10158577_X_Riodinidae_Riodininae_Helicopini_Sarota_myrtea,Riodinidae,Sarota myrtea,Fabales,Fabaceae,2,28.57142857,28.57142857
SRR10158577_X_Riodinidae_Riodininae_Helicopini_Sarota_myrtea,Riodinidae,Sarota myrtea,Laurales,Lauraceae,2,28.57142857,28.57142857
SRR10158577_X_Riodinidae_Riodininae_Helicopini_Sarota_myrtea,Riodinidae,Sarota myrtea,Malpighiales,Euphorbiaceae,1,14.28571429,14.28571429
SRR10158577_X_Riodinidae_Riodininae_Helicopini_Sarota_myrtea,Riodinidae,Sarota myrtea,Myrtales,Myrtaceae,1,14.28571429,14.28571429
SRR10158577_X_Riodinidae_Riodininae_Helicopini_Sarota_myrtea,Riodinidae,Sarota myrtea,Rosales,Cannabaceae,1,14.28571429,14.28571429
BN002797_LEP53153_Riodinidae_Riodininae_Symmachiini_Stichelia_bocchoris,Riodinidae,Stichelia bocchoris,Myrtales,Melastomataceae,1,100,100
BN005726_07SRNP34357_Riodinidae_Riodininae_Symmachiini_Symmachia_rubina,Riodinidae,Symmachia rubina,Ericales,Clethraceae,1,16.66666667,16.66666667
BN005726_07SRNP34357_Riodinidae_Riodininae_Symmachiini_Symmachia_rubina,Riodinidae,Symmachia rubina,Fabales,Fabaceae,1,16.66666667,16.66666667
BN005726_07SRNP34357_Riodinidae_Riodininae_Symmachiini_Symmachia_rubina,Riodinidae,Symmachia rubina,Malvales,Malvaceae,1,16.66666667,16.66666667
BN005726_07SRNP34357_Riodinidae_Riodininae_Symmachiini_Symmachia_rubina,Riodinidae,Symmachia rubina,Rosales,Cannabaceae,3,50,50
BN002798_LEP53217_Riodinidae_Riodininae_Nymphidiini_Synargis_calyce,Riodinidae,Synargis calyce,Fabales,Fabaceae,1,25,25
BN002798_LEP53217_Riodinidae_Riodininae_Nymphidiini_Synargis_calyce,Riodinidae,Synargis calyce,Malpighiales,Euphorbiaceae,1,25,25
BN002798_LEP53217_Riodinidae_Riodininae_Nymphidiini_Synargis_calyce,Riodinidae,Synargis calyce,Malvales,Malvaceae,2,50,50
BN002799_CJM152456_Riodinidae_Nemeobiinae_Nemeobiini_Taxila_haquinus,Riodinidae,Taxila haquinus,Ericales,Primulaceae,2,100,100
SRR10158568_X_Riodinidae_Riodininae_Nymphidiini_Theope_publius,Riodinidae,Theope publius,Fabales,Fabaceae,6,66.66666667,66.66666667
SRR10158568_X_Riodinidae_Riodininae_Nymphidiini_Theope_publius,Riodinidae,Theope publius,Lamiales,Bignoniaceae,1,11.11111111,11.11111111
SRR10158568_X_Riodinidae_Riodininae_Nymphidiini_Theope_publius,Riodinidae,Theope publius,Myrtales,Myrtaceae,1,11.11111111,11.11111111
SRR10158568_X_Riodinidae_Riodininae_Nymphidiini_Theope_publius,Riodinidae,Theope publius,Proteales,Proteaceae,1,11.11111111,11.11111111
BN005886_GD18R017_Riodinidae_Riodininae_Nymphidiini_Theope_terambus,Riodinidae,Theope terambus,Santalales,Olacaceae,1,100,100
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Caryophyllales,Polygonaceae,1,2.777777778,2.777777778
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Celastrales,Celastraceae,1,2.777777778,2.777777778
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Dilleniales,Dilleniaceae,2,5.555555556,5.555555556
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Ericales,Marcgraviaceae,1,2.777777778,2.777777778
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Fabales,Fabaceae,13,36.11111111,36.11111111
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Gentianales,Rubiaceae,1,2.777777778,2.777777778
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Malpighiales,Euphorbiaceae,4,25,11.11111111
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Malpighiales,Malpighiaceae,3,25,8.333333333
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Malpighiales,Phyllanthaceae,1,25,2.777777778
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Malpighiales,Salicaceae,1,25,2.777777778
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Myrtales,Combretaceae,2,11.11111111,5.555555556
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Myrtales,Myrtaceae,2,11.11111111,5.555555556
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Proteales,Proteaceae,1,2.777777778,2.777777778
04SRNP12667_X_Riodinidae_Riodininae_Nymphidiini_Theope_virgilius_X_ME,Riodinidae,Theope virgilius,Santalales,Santalaceae,1,5.555555556,2.777777778
