Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	PD.atLeast1source	Num.families.atLeast1source	mpd.obs.atLeast1source	mpd.rand.mean.atLeast1source	mpd.rand.sd.atLeast1source	mpd.obs.rank.atLeast1source	mpd.obs.z.atLeast1source	mpd.obs.p.atLeast1source	mntd.obs.atLeast1source	mntd.rand.mean.atLeast1source	mntd.rand.sd.atLeast1source	mntd.obs.rank.atLeast1source	mntd.obs.z.atLeast1source	mntd.obs.p.atLeast1source																		
BN006285_FH18Z056_Nymphalidae_Limenitidinae_Pseudoneptini_Pseudoneptis_bugandensis	Nymphalidae	Pseudoneptis bugandensis	325.050862	1	84.9278	296.2446802	127.5391015	1	-1.656879167	0.01	84.9278	260.5485392	58.64510628	1	-2.994635875	0.01	325.050862	1	84.9278	264.250337	84.10291306	1	-2.132179856	0.01	84.9278	265.2661286	92.88068099	1	-1.941612903	0.01																		
BN004330_NP99T467_Nymphalidae_Satyrinae_Satyrini_Pseudonympha_trimenii	Nymphalidae	Pseudonympha trimenii	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN005113_06SRNP9284_Nymphalidae_Danainae_Ithomiini_Pseudoscada_timna	Nymphalidae	Pseudoscada timna	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01	325.050802	1	79.32	266.3433661	87.19689698	1	-2.144839697	0.01	79.32	269.9699549	91.35026056	1	-2.087021468	0.01																		
BN006949_LEP79174_Nymphalidae_Danainae_Ithomiini_Pteronymia_aletta	Nymphalidae	Pteronymia aletta	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01	325.050802	1	79.32	266.3433661	87.19689698	1	-2.144839697	0.01	79.32	269.9699549	91.35026056	1	-2.087021468	0.01																		
BN002082_DL12E210_Nymphalidae_Satyrinae_Elymniini_Ptychandra_lorquinii	Nymphalidae	Ptychandra lorquinii	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
LEP14384_X_Nymphalidae_Nymphalinae_Coeini_Pycina_zamba_X_ME	Nymphalidae	Pycina zamba	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004344_RE04C184_Nymphalidae_Satyrinae_Satyrini_Pyronia_tithonus	Nymphalidae	Pyronia tithonus	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN005353_LEP53247_Nymphalidae_Biblidinae_Epiphilini_Pyrrhogyra_neaerea	Nymphalidae	Pyrrhogyra neaerea	325.050844	1	121.5324	257.0776972	63.14409439	2	-2.146602916	0.02	121.5324	275.3480221	97.66303439	1	-1.574962554	0.01	325.050844	1	121.5324	267.3146204	81.11718387	1	-1.797180492	0.01	121.5324	266.4394297	81.66041077	1	-1.774507724	0.01																		
BN002084_LEP28863_Nymphalidae_Biblidinae_Epiphilini_Pyrrhogyra_otolais	Nymphalidae	Pyrrhogyra otolais	325.050844	1	121.5324	257.0776972	63.14409439	2	-2.146602916	0.02	121.5324	275.3480221	97.66303439	1	-1.574962554	0.01	325.050844	1	121.5324	267.3146204	81.11718387	1	-1.797180492	0.01	121.5324	266.4394297	81.66041077	1	-1.774507724	0.01																		
DL09X038_X_Nymphalidae_Satyrinae_Satyrini_Ragadia_luzonia_X_ME	Nymphalidae	Ragadia luzonia	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN002088_BB087_Nymphalidae_Satyrinae_Satyrini_Ragadia_makuta	Nymphalidae	Ragadia makuta	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN002090_DL12A037_Nymphalidae_Nymphalinae_Kallimini_Rhinopalpa_polynice	Nymphalidae	Rhinopalpa polynice	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01	325.050262	1	93.3981	268.116829	69.85010558	1	-2.50133808	0.01	93.3981	276.8223285	105.9900096	1	-1.730580355	0.01																		
BN004443_DL16V028_Nymphalidae_Apaturinae_X_Rohana_parisatis	Nymphalidae	Rohana parisatis	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01	325.050872	1	142.37061	281.9932121	111.6393782	1	-1.250657288	0.01	142.37061	272.2502307	99.498093	2	-1.30534784	0.02																		
BN004309_RV06A266_Nymphalidae_Danainae_Ithomiini_Sais_rosalia	Nymphalidae	Sais rosalia	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN002093_MY2016074_Nymphalidae_Apaturinae_X_Sasakia_charonda	Nymphalidae	Sasakia charonda	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01	325.050872	1	142.37061	281.9932121	111.6393782	1	-1.250657288	0.01	142.37061	272.2502307	99.498093	2	-1.30534784	0.02																		
IN028_X_Nymphalidae_Satyrinae_Satyrini_Satyrotaygetis_satyrina_X_ME	Nymphalidae	Satyrotaygetis satyrina	431.785122	2	213.46856	257.466467	62.77834546	6	-0.700845279	0.06	213.46856	273.1196461	109.7748862	10	-0.543394652	0.1	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
RE07G048_X_Nymphalidae_Satyrinae_Satyrini_Satyrus_ferula_X_ME	Nymphalidae	Satyrus ferula	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN002096_LEP53274_Nymphalidae_Satyrinae_Brassolini_Selenophanes_cassiope	Nymphalidae	Selenophanes cassiope	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN003549_LEP59813_Nymphalidae_Apaturinae_X_Sephisa_chandra	Nymphalidae	Sephisa chandra	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01	325.050512	1	80.4628	300.2387568	131.7885728	1	-1.667640465	0.01	80.4628	285.9052071	110.186168	1	-1.864502695	0.01																		
BN002097_BNSZS00220_Nymphalidae_Biblidinae_Epicaliini_Sevenia_amulia	Nymphalidae	Sevenia amulia	325.050651	1	123.7924	272.6642312	91.88160599	2	-1.620257173	0.02	123.7924	279.6619548	101.2440154	1	-1.539543392	0.01	325.050651	1	123.7924	270.749193	90.7738576	1	-1.618932994	0.01	123.7924	282.9545374	112.3572895	2	-1.416571529	0.02																		
BN002100_LEP48157_Nymphalidae_Charaxinae_Anaeini_Siderone_galanthis	Nymphalidae	Siderone galanthis	325.050658	1	125.2141	267.2344126	93.19458089	2	-1.523911704	0.02	125.2141	275.0783594	107.7821583	3	-1.390436614	0.03	325.050658	1	125.2141	275.9105772	107.1548217	2	-1.406343408	0.02	125.2141	274.9302897	89.45109453	1	-1.67372116	0.01																		
BN002101_LEP28848_Nymphalidae_Nymphalinae_Victorini_Siproeta_epaphus	Nymphalidae	Siproeta epaphus	372.321322	2	136.87521	262.2529581	86.20733765	4	-1.454374437	0.04	136.87521	269.4868079	91.08932027	1	-1.455841338	0.01	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN002102_LEP28879_Nymphalidae_Nymphalinae_Coeini_Smyrna_blomfildia	Nymphalidae	Smyrna blomfildia	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01	325.050262	1	93.3981	268.116829	69.85010558	1	-2.50133808	0.01	93.3981	276.8223285	105.9900096	1	-1.730580355	0.01																		
MGCLLOAN385_X_Nymphalidae_Satyrinae_Satyrini_Splendeuptychia_doxes_X_ME	Nymphalidae	Splendeuptychia doxes	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN002108_LEP53095_Nymphalidae_Satyrinae_Satyrini_Splendeuptychia_libitina	Nymphalidae	Splendeuptychia libitina	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN004354_RV04I081_Nymphalidae_Satyrinae_Satyrini_Steroma_bega	Nymphalidae	Steroma bega	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004590_HD16P294_Nymphalidae_Pseudergolinae_Pseudergolini_Stibochiona_coresia	Nymphalidae	Stibochiona coresia	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01	325.050262	1	93.3981	268.116829	69.85010558	1	-2.50133808	0.01	93.3981	276.8223285	105.9900096	1	-1.730580355	0.01																		
BN002115_CN16P014_Nymphalidae_Satyrinae_Amathusiini_Stichophthalma_howqua	Nymphalidae	Stichophthalma howqua	431.784452	2	213.46789	261.5047428	72.74040673	7	-0.660387465	0.07	213.46789	300.4136763	131.814826	5	-0.659605516	0.05	431.784452	2	213.46789	278.018079	97.03703133	3	-0.66521191	0.03	213.46789	268.5086493	91.67652329	5	-0.60038009	0.05																		
BN004331_NP99T478_Nymphalidae_Satyrinae_Satyrini_Stygionympha_vigilans	Nymphalidae	Stygionympha vigilans	405.852132	2	161.60271	279.4532581	104.3138209	1	-1.129769258	0.01	161.60271	293.7110159	128.6738517	2	-1.026691159	0.02	405.852132	2	161.60271	284.1919837	120.0125788	5	-1.021470206	0.05	161.60271	254.0374325	45.05869254	1	-2.05142931	0.01																		
BN004591_HD16P298_Nymphalidae_Nymphalinae_Nymphalini_Symbrenthia_hippoclus	Nymphalidae	Symbrenthia hippoclus	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01	325.050262	1	93.3981	268.116829	69.85010558	1	-2.50133808	0.01	93.3981	276.8223285	105.9900096	1	-1.730580355	0.01																		
BN006299_SL18K016_Nymphalidae_Limenitidinae_Adoliadini_Symphaedra_nais	Nymphalidae	Symphaedra nais	738.414537	5	225.1965446	268.3145289	51.06369918	3	-0.844396018	0.03	192.0624016	237.2970317	33.94019781	5	-1.332774498	0.05	515.578217	3	209.5079833	267.6857455	69.97893265	5	-0.831361096	0.05	171.5468183	252.6770168	44.42403733	3	-1.826268014	0.03																		
BN002133_LEP37012_Nymphalidae_Limenitidinae_Adoliadini_Tanaecia_lepidea	Nymphalidae	Tanaecia lepidea	543.143467	3	227.8846167	270.1002029	73.41870173	11	-0.574997722	0.11	208.3002083	249.5978403	39.51857853	6	-1.045018153	0.06	448.785267	2	247.468825	263.319137	70.77035384	39	-0.223968246	0.39	247.468825	266.0742167	94.88383888	39	-0.196085993	0.39																		
MGCLLOAN022_X_Nymphalidae_Satyrinae_Satyrini_Taygetina_kerea_X_ME	Nymphalidae	Taygetina kerea	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
LEP10421_X_Nymphalidae_Satyrinae_Satyrini_Taygetis_virgilia_X_ME	Nymphalidae	Taygetis virgilia	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
MGCLLOAN003_X_Nymphalidae_Satyrinae_Satyrini_Taygetis_ypthima_X_ME	Nymphalidae	Taygetis ypthima	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	95.4795	288.8657614	112.8639077	1	-1.713446445	0.01	95.4795	264.6336525	83.08030286	1	-2.036031968	0.01																		
BN002142_LEP53113_Nymphalidae_Nymphalinae_Melitaeini_Tegosa_claudina	Nymphalidae	Tegosa claudina	480.665476	3	171.460316	263.4640805	60.3727813	1	-1.523927877	0.01	134.6035093	256.0485498	47.94454259	2	-2.533031581	0.02	431.792076	2	208.317144	276.1780333	115.4075655	10	-0.588010751	0.1	208.317144	252.3556483	45.96229437	7	-0.958144167	0.07																		
BN007157_LEP80393_Nymphalidae_Danainae_Tellervini_Tellervo_assarica	Nymphalidae	Tellervo assarica	325.050552	1	61.789	285.9748082	110.937476	1	-2.020830258	0.01	61.789	277.1387464	106.3731307	1	-2.024475025	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
DL02P466_X_Nymphalidae_Danainae_Tellervini_Tellervo_zoilus_X_ME	Nymphalidae	Tellervo zoilus	528.691122	3	226.3688347	259.8342838	56.26482514	9	-0.594784558	0.09	180.9123107	253.4499418	54.18222498	5	-1.338771731	0.05	528.691122	3	226.3688347	275.6409791	83.18430465	5	-0.592325014	0.05	180.9123107	252.9705306	45.66460547	3	-1.577988449	0.03																		
BN003852_TQ05G851_Nymphalidae_Biblidinae_Epiphilini_Temenis_laothoe	Nymphalidae	Temenis laothoe	443.629774	2	237.158082	257.5203129	77.52607032	20	-0.26265011	0.2	237.158082	266.9245595	82.75189557	17	-0.359707501	0.17	325.050844	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004458_DL16V267_Nymphalidae_Heliconiinae_Vagrantini_Terinos_clarissa	Nymphalidae	Terinos clarissa	543.147668	3	227.887744	271.0758541	74.79594428	11	-0.577412458	0.11	208.3058987	258.5024565	47.83543752	5	-1.049359229	0.05	419.412698	2	188.72406	272.4706287	90.34529192	4.5	-0.926961072	0.045	188.72406	281.8375778	111.9344826	5	-0.831857311	0.05																		
BN002148_LEP37016_Nymphalidae_Heliconiinae_Vagrantini_Terinos_terpander	Nymphalidae	Terinos terpander	325.050667	1	143.8503	286.8117611	110.0941246	1	-1.298538515	0.01	143.8503	262.7878745	80.50552599	3	-1.477383981	0.03	325.050667	1	143.8503	260.8277577	60.13771697	2	-1.945159603	0.02	143.8503	271.2655666	89.43522758	1	-1.424665314	0.01																		
BN002149_LEP47655_Nymphalidae_Nymphalinae_Melitaeini_Texola_elada	Nymphalidae	Texola elada	431.791422	2	208.31719	267.7370642	91.65313118	8	-0.648312539	0.08	208.31719	276.1812893	97.29301266	3	-0.697522848	0.03	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN005533_RVcoll14J604_Nymphalidae_Apaturinae_X_Thaleropis_ionia	Nymphalidae	Thaleropis ionia	440.836898	2	231.572316	269.7428968	80.16785659	8	-0.476133234	0.08	231.572316	276.6139272	107.2167624	13	-0.420098595	0.13	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004131_DL10Y010_Nymphalidae_Satyrinae_Amathusiini_Thauria_aliris	Nymphalidae	Thauria aliris	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02	325.050282	1	99.1432	266.1847499	96.44244036	3	-1.732033628	0.03	99.1432	274.82033	99.58683424	2	-1.764059791	0.02																		
RF140002_X_Nymphalidae_Danainae_Ithomiini_Thyridia_psidii_X_ME	Nymphalidae	Thyridia psidii	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01	325.050802	1	79.32	266.3433661	87.19689698	1	-2.144839697	0.01	79.32	269.9699549	91.35026056	1	-2.087021468	0.01																		
BN005052_05SRNP07280_Nymphalidae_Nymphalinae_Coeini_Tigridia_acesta	Nymphalidae	Tigridia acesta	443.629315	2	237.158323	265.2158956	83.03444797	29	-0.337902802	0.29	237.158323	268.5667581	97.19975322	26	-0.323132869	0.26	443.629315	2	237.158323	268.6165078	88.84596703	21	-0.354075552	0.21	237.158323	286.2470376	118.9087664	20	-0.412826708	0.2																		
BN004473_DL17S237_Nymphalidae_Apaturinae_X_Timelaea_albescens	Nymphalidae	Timelaea albescens	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01	325.050872	1	142.37061	281.9932121	111.6393782	1	-1.250657288	0.01	142.37061	272.2502307	99.498093	2	-1.30534784	0.02																		
BN004469_DL17R048_Nymphalidae_Danainae_Danaini_Tirumala_limniace	Nymphalidae	Tirumala limniace	448.785102	2	247.46919	305.7781921	135.8423542	41	-0.429240221	0.41	247.46919	274.1437442	95.32875137	39	-0.279816465	0.39	448.785102	2	247.46919	275.0512069	108.0025658	47	-0.255382978	0.47	247.46919	283.5710566	119.5037606	46	-0.302098163	0.46																		
BN003853_RE05C007_Nymphalidae_Satyrinae_Satyrini_Tisiphone_abeona	Nymphalidae	Tisiphone abeona	325.050752	1	89.2401	261.6434252	60.01551743	1	-2.872645818	0.01	89.2401	280.9192883	112.6336429	1	-1.701793384	0.01	325.050752	1	89.2401	262.8207994	72.26673719	1	-2.401944603	0.01	89.2401	270.919038	80.84103553	1	-2.247360351	0.01																		
BN002155_LEP32873_Nymphalidae_Danainae_Ithomiini_Tithorea_tarricina	Nymphalidae	Tithorea tarricina	325.050552	1	61.789	285.9748082	110.937476	1	-2.020830258	0.01	61.789	277.1387464	106.3731307	1	-2.024475025	0.01	325.050552	1	61.789	275.614319	98.8463866	1	-2.16320825	0.01	61.789	269.3124499	101.3552239	1	-2.047486472	0.01																		
BN006925_LEP78415_Nymphalidae_Satyrinae_Dirini_Torynesis_mintha	Nymphalidae	Torynesis mintha	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
DL092D732_X_Nymphalidae_Heliconiinae_Vagrantini_Vagrans_egista_X_ME	Nymphalidae	Vagrans egista	448.784868	2	247.469216	265.6963779	83.49437741	46	-0.218304064	0.46	247.469216	269.0583839	91.53506224	47	-0.235856811	0.47	448.784868	2	247.469216	269.5022616	90.54274467	50	-0.243344132	0.5	247.469216	273.6061339	98.62411685	48	-0.265015482	0.48																		
BN002157_LEP29971_Nymphalidae_Nymphalinae_Nymphalini_Vanessa_atalanta	Nymphalidae	Vanessa atalanta	398.519362	2	146.93824	264.3215035	95.22586578	3	-1.232682555	0.03	146.93824	286.1238471	110.4588919	2	-1.260067023	0.02	398.519362	2	146.93824	267.2665211	82.8712309	2	-1.451990996	0.02	146.93824	275.1942494	99.08197366	3	-1.294443425	0.03																		
BN007174_LEP28963_Nymphalidae_Nymphalinae_Nymphalini_Vanessa_indica	Nymphalidae	Vanessa indica	664.781415	5	185.4559052	274.6245959	64.48397482	1	-1.382803882	0.01	163.2975306	236.1555969	36.13713656	2	-2.016154937	0.02	596.269015	4	195.8493332	270.2485992	64.2499448	1	-1.157966225	0.01	172.3440233	250.7967566	39.0654298	2	-2.008239349	0.02																		
GCA0029389951_X_Nymphalidae_Nymphalinae_Nymphalini_Vanessa_tameamea	Nymphalidae	Vanessa tameamea	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01	325.050262	1	93.3981	268.116829	69.85010558	1	-2.50133808	0.01	93.3981	276.8223285	105.9900096	1	-1.730580355	0.01																		
BN002159_BNSZS00156_Nymphalidae_Nymphalinae_Kallimini_Vanessula_milca	Nymphalidae	Vanessula milca	325.049922	1	69.4758	267.8434632	106.2759763	3	-1.866533435	0.03	69.4758	254.6821017	45.77850009	1	-4.04570489	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN006950_LEP79167_Nymphalidae_Danainae_Ithomiini_Veladyris_pardalis	Nymphalidae	Veladyris pardalis	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
JT10K033_X_Nymphalidae_Heliconiinae_Vagrantini_Vindula_arsinoe_X_ME	Nymphalidae	Vindula arsinoe	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03	325.050658	1	116.5963	278.7618459	105.6259293	1	-1.535281601	0.01	116.5963	273.2006325	100.2347971	2	-1.562374915	0.02																		
BN005978_DL16Z050_Nymphalidae_Satyrinae_Amathusiini_Xanthotaenia_busiris	Nymphalidae	Xanthotaenia busiris	325.050972	1	51.8437	276.3722704	97.49325708	1	-2.303016405	0.01	51.8437	288.837143	116.3574774	1	-2.036770203	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN006848_DR07T151_Nymphalidae_Satyrinae_Satyrini_Xois_sesara	Nymphalidae	Xois sesara	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN004416_DL12E093_Nymphalidae_Nymphalinae_Junoniini_Yoma_sabina	Nymphalidae	Yoma sabina	460.808532	2	266.35092	270.3570153	91.53639481	58	-0.043765055	0.58	266.35092	262.3852705	73.82302109	60	0.053718331	0.6	460.808532	2	266.35092	259.6376524	74.93195626	63	0.089591516	0.63	266.35092	269.9616463	92.44295194	60	-0.039058968	0.6																		
LEP25269_X_Nymphalidae_Satyrinae_Satyrini_Ypthima_argus_X_ME	Nymphalidae	Ypthima argus	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01	418.872232	2	187.64298	270.7973277	92.0498477	4	-0.903362143	0.04	187.64298	265.4062759	83.33122805	4	-0.933183126	0.04																		
BN004313_DJM07A030_Nymphalidae_Satyrinae_Satyrini_Ypthimomorpha_itonia	Nymphalidae	Ypthimomorpha itonia	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA																		
BN005121_AYK04054308_Nymphalidae_Heliconiinae_Argynnini_Yramea_cytheris	Nymphalidae	Yramea cytheris	325.050678	1	141.2676	286.6368685	116.9247259	1	-1.243272263	0.01	141.2676	267.3122186	81.08022678	1	-1.554566676	0.01	325.050678	1	141.2676	261.0060424	75.19965845	3	-1.592273753	0.03	141.2676	277.962635	105.8715337	2	-1.291140594	0.02																		
BN006043_LEP72177_Nymphalidae_Charaxinae_Anaeini_Zaretis_callidryas	Nymphalidae	Zaretis callidryas	325.050658	1	125.2141	267.2344126	93.19458089	2	-1.523911704	0.02	125.2141	275.0783594	107.7821583	3	-1.390436614	0.03	325.050658	1	125.2141	275.9105772	107.1548217	2	-1.406343408	0.02	125.2141	274.9302897	89.45109453	1	-1.67372116	0.01																		
