Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p
SRR8954526_X_Papilionidae_Papilioninae_Papilionini_Papilio_alexanor_hazarajatica	Papilionidae	Papilio alexanor	325.050162	1	120	290.447254	115.6665586	1	-1.47360876	0.01	120	277.5982063	96.38692082	1	-1.635058003	0.01
SRR5879306_X_Papilionidae_Papilioninae_Papilionini_Papilio_ambrax	Papilionidae	Papilio ambrax	448.784474	2	247.040953	263.4143862	72.48547178	32	-0.225885723	0.32	247.040953	269.5312304	90.92535909	34	-0.247348788	0.34
SRR8548584_X_Papilionidae_Papilioninae_Papilionini_Papilio_clytia	Papilionidae	Papilio clytia	325.050763	1	169.1905	277.2799701	106.1552734	3	-1.018220449	0.03	169.1905	273.6628529	100.2509872	4	-1.042107971	0.04
LEP28904_X_Papilionidae_Papilioninae_Papilionini_Papilio_deiphobus_X_ME	Papilionidae	Papilio deiphobus	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
BN002213_CE1_Papilionidae_Papilioninae_Papilionini_Papilio_elwesi	Papilionidae	Papilio elwesi	588.664227	3	266.065632	274.342184	74.50854378	78	-0.111081919	0.78	260.734397	250.0125603	38.16347409	82	0.280944985	0.82
SRR4342886_X_Papilionidae_Papilioninae_Papilionini_Papilio_gigon	Papilionidae	Papilio gigon	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
SRR8954524_X_Papilionidae_Papilioninae_Papilionini_Papilio_joanae	Papilionidae	Papilio joanae	325.050162	1	120	290.447254	115.6665586	1	-1.47360876	0.01	120	277.5982063	96.38692082	1	-1.635058003	0.01
GCA0012983551_X_Papilionidae_Papilioninae_Papilionini_Papilio_machaon	Papilionidae	Papilio machaon	602.702634	4	206.0698982	271.5852341	62.92607105	1	-1.041147728	0.01	168.8134958	249.9137191	34.38909237	2	-2.358312411	0.02
GCA0031184152_X_Papilionidae_Papilioninae_Papilionini_Papilio_memnon	Papilionidae	Papilio memnon	460.962464	2	271.396785	277.6082093	96.71690558	59	-0.064222736	0.59	271.396785	260.7347785	59.33131437	62	0.179702854	0.62
SRR5879277_X_Papilionidae_Papilioninae_Papilionini_Papilio_phestus	Papilionidae	Papilio phestus	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
GCA0008362151_X_Papilionidae_Papilioninae_Papilionini_Papilio_polytes	Papilionidae	Papilio polytes	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
BN007165_LEP35691_Papilionidae_Papilioninae_Papilionini_Papilio_polyxenes	Papilionidae	Papilio polyxenes	448.784134	2	247.040603	278.6583496	106.0968601	31	-0.298008316	0.31	247.040603	267.5853238	81.48484225	36	-0.252129356	0.36
BN007168_LEP36465_Papilionidae_Papilioninae_Papilionini_Papilio_protenor	Papilionidae	Papilio protenor	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
SRR8954521_X_Papilionidae_Papilioninae_Papilionini_Papilio_slateri	Papilionidae	Papilio slateri	325.050763	1	169.1905	277.2799701	106.1552734	3	-1.018220449	0.03	169.1905	273.6628529	100.2509872	4	-1.042107971	0.04
BN007167_LEP40499_Papilionidae_Papilioninae_Papilionini_Papilio_xuthus	Papilionidae	Papilio xuthus	460.962694	2	271.397015	257.9221805	76.5770036	67	0.175964505	0.67	271.397015	260.0510753	61.7885169	57	0.183625376	0.57
SRR8954529_X_Papilionidae_Papilioninae_Papilionini_Papilio_zelicaon	Papilionidae	Papilio zelicaon	448.784134	2	247.040603	278.6583496	106.0968601	31	-0.298008316	0.31	247.040603	267.5853238	81.48484225	36	-0.252129356	0.36
BN005317_LEP53130_Papilionidae_Papilioninae_Troidini_Parides_agavus	Papilionidae	Parides agavus	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
SRR921629_X_Papilionidae_Papilioninae_Troidini_Parides_eurimedes	Papilionidae	Parides eurimedes	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
SRR8954530_X_Papilionidae_Papilioninae_Troidini_Parides_photinus	Papilionidae	Parides photinus	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
BN007182_LEP45956_Papilionidae_Parnassiinae_Parnassiini_Parnassius_apollo	Papilionidae	Parnassius apollo	325.051262	1	119.0588	257.7920466	76.46272163	3	-1.814390642	0.03	119.0588	265.0989701	82.86433271	2	-1.762400846	0.02
SRR8954538_X_Papilionidae_Parnassiinae_Parnassiini_Parnassius_imperator_regulus	Papilionidae	Parnassius imperator	325.050692	1	174.3955	270.6211522	90.57409834	2	-1.06239702	0.02	174.3955	258.6562293	60.60120998	2	-1.390413316	0.02
SRR8954531_X_Papilionidae_Parnassiinae_Parnassiini_Parnassius_smintheus	Papilionidae	Parnassius smintheus	325.051262	1	119.0588	257.7920466	76.46272163	3	-1.814390642	0.03	119.0588	265.0989701	82.86433271	2	-1.762400846	0.02
SRR8954535_X_Papilionidae_Papilioninae_Troidini_Pharmacophagus_antenor	Papilionidae	Pharmacophagus antenor	460.962875	2	271.825465	251.3771623	50.37932959	99	0.405886756	0.99	271.825465	260.1811927	77.64511061	93	0.149967875	0.93
SRR8954534_X_Papilionidae_Papilioninae_Leptocircini_Protesilaus_protesilaus_protesilaus	Papilionidae	Protesilaus protesilaus	569.343092	3	253.4700013	276.6249841	80.60261576	47	-0.287273341	0.47	235.1150007	251.6716654	52.49123011	21	-0.315417732	0.21
GCA0009315451_X_Papilionidae_Papilioninae_Papilionini_Papilio_glaucus	Papilionidae	Pterourus glaucus	1396.609939	11	244.4548369	271.2888625	36.7139014	9	-0.730895507	0.09	201.1780118	220.5379061	25.23300429	22	-0.767244915	0.22
BN005335_LEP49688_Papilionidae_Papilioninae_Papilionini_Papilio_troilus	Papilionidae	Pterourus troilus	707.243527	4	263.0962643	276.9774956	67.05769425	72	-0.207004303	0.72	246.066543	243.0919878	36.6951809	67	0.081061195	0.67
SRR8954536_X_Papilionidae_Parnassiinae_Zerynthiini_Sericinus_montela	Papilionidae	Sericinus montela	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
RE07F012_X_Papilionidae_Papilioninae_Teinopalpini_Teinopalpus_imperialis_X_ME	Papilionidae	Teinopalpus imperialis	596.721405	3	271.7222633	271.2297527	73.2741837	85	0.006721476	0.85	271.6194327	255.6814729	42.26357808	90	0.377108625	0.9
SRR8954533_X_Papilionidae_Papilioninae_Troidini_Trogonoptera_brookiana	Papilionidae	Trogonoptera brookiana	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
RF140032_X_Papilionidae_Papilioninae_Troidini_Troides_rhadamantus_X_ME	Papilionidae	Troides rhadamantus	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
SRR8954528_X_Papilionidae_Papilioninae_Troidini_Ornithoptera_richmondia	Papilionidae	Troides richmondia	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
RV07D031_X_Papilionidae_Parnassiinae_Zerynthiini_Allancastria_cerisyi_X_ME	Papilionidae	Zerynthia cerisyi	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
BN006872_FH18Z058_Papilionidae_Parnassiinae_Zerynthiini_Zerynthia_polyxena	Papilionidae	Zerynthia polyxena	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
BN007033_EB19X001_Pieridae_Coliadinae_X_Abaeis_nicippe	Pieridae	Abaeis nicippe	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN003854_SC01T419_Pieridae_Pierinae_Teracolini_Afrodryas_leda	Pieridae	Afrodryas leda	391.686565	2	208.517028	259.5858619	74.60610777	7	-0.684512776	0.07	208.517028	272.6839986	98.59598059	6	-0.650807165	0.06
BN002239_LEP03758_Pieridae_Coliadinae_X_Anteos_maerula	Pieridae	Anteos maerula	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
RV005312_X_Pieridae_Pierinae_Anthocharidini_Anthocharis_belia_X_ME	Pieridae	Anthocharis belia	325.050395	1	67.0275	273.6117227	99.5854068	1	-2.074442726	0.01	67.0275	269.0817916	90.10180375	1	-2.242511062	0.01
BN002243_LEP50690_Pieridae_Pierinae_Anthocharidini_Anthocharis_cardamines	Pieridae	Anthocharis cardamines	384.526095	2	118.9514	267.0004488	80.7372772	1	-1.833713669	0.01	118.9514	280.4363968	112.6924008	2	-1.432971484	0.02
BN002248_LEP28842_Pieridae_Coliadinae_X_Phoebis_boisduvalii	Pieridae	Aphrissa boisduvalii	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN002250_LEP43211_Pieridae_Coliadinae_X_Phoebis_statira	Pieridae	Aphrissa statira	567.364324	3	240.5881613	281.1992007	89.0949524	25	-0.45581751	0.25	238.8731047	251.6963665	45.92740354	27	-0.279207202	0.27
BN002254_MY20166_Pieridae_Pierinae_Pierini_Aporia_agathon	Pieridae	Aporia agathon	325.050692	1	85.8842	268.5873344	90.23154737	1	-2.02482546	0.01	85.8842	260.984011	75.37829337	1	-2.322947406	0.01
BN002255_LEP48320_Pieridae_Pierinae_Pierini_Aporia_crataegi	Pieridae	Aporia crataegi	325.050892	1	189.1223	272.4282205	110.7314868	10	-0.752323687	0.1	189.1223	271.2290871	107.9586884	6	-0.760538946	0.06
BN006208_KA18227ABRI_Pieridae_Pierinae_Pierini_Appias_lasti	Pieridae	Appias lasti	542.77174	3	224.2004373	272.8770865	73.66116837	5	-0.660818316	0.05	211.2424573	256.2805034	47.38028649	7	-0.950565086	0.07
RE04C269_X_Pieridae_Pierinae_Pierini_Appias_libythea_X_ME	Pieridae	Appias libythea	407.552165	3	168.4935453	271.3087777	75.0677412	1	-1.369632691	0.01	128.4701527	250.5485421	41.29838827	1	-2.956008566	0.01
BN002277_MY201683_Pieridae_Pierinae_Pierini_Appias_paulina	Pieridae	Appias paulina	443.629524	2	237.15834	265.2408189	82.52120503	28	-0.340306215	0.28	237.15834	282.8822525	111.1460323	19	-0.411385918	0.19
BN002282_LEP53237_Pieridae_Pierinae_Pierini_Archonias_brassolis	Pieridae	Archonias brassolis	448.785365	2	247.469203	260.19814	75.81319881	45	-0.167898693	0.45	247.469203	288.4529723	116.3017652	42	-0.352391636	0.42
BN007181_LEP46008_Pieridae_Pierinae_Pierini_Ascia_monuste	Pieridae	Ascia monuste	694.254265	7	163.1043461	269.3035749	46.10696889	1	-2.303322717	0.01	136.9734297	234.8584941	29.84406462	1	-3.27988381	0.01
BN002295_BNSZS00191_Pieridae_Pierinae_Pierini_Belenois_calypso	Pieridae	Belenois calypso	443.629485	2	237.158201	285.3815333	118.2557504	22	-0.407788477	0.22	237.158201	272.2941699	90.98675568	15	-0.386165751	0.15
BN002287_LEP40365_Pieridae_Pierinae_Pierini_Belenois_creona	Pieridae	Belenois creona	487.063085	3	234.4849273	276.8868107	82.58372235	7	-0.513441174	0.07	221.5008197	252.5507089	41.86088499	12	-0.741739915	0.12
BN002237_LEP46735_Pieridae_Pierinae_Pierini_Belenois_java	Pieridae	Belenois java	325.050465	1	138.5406	273.3386709	90.05310323	2	-1.496873134	0.02	138.5406	275.3034111	98.25745033	1	-1.391882353	0.01
BN002292_LEP35444_Pieridae_Pierinae_Pierini_Belenois_subeida	Pieridae	Belenois subeida	325.050465	1	138.5406	273.3386709	90.05310323	2	-1.496873134	0.02	138.5406	275.3034111	98.25745033	1	-1.391882353	0.01
BN004277_MFB00P244_Pieridae_Pierinae_Pierini_Catasticta_nimbice	Pieridae	Catasticta nimbice	325.05083	1	159.8647	282.5633507	111.8435063	2	-1.097056546	0.02	159.8647	264.0929127	85.49601097	4	-1.219100301	0.04
BN002319_DL13F181_Pieridae_Coliadinae_X_Catopsilia_scylla	Pieridae	Catopsilia scylla	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN002330_DL16V155_Pieridae_Pierinae_Pierini_Cepora_nerissa	Pieridae	Cepora nerissa	363.328765	2	208.516918	279.4520249	104.4368405	2	-0.679215367	0.02	208.516918	260.9399391	71.32886298	4	-0.734948224	0.04
LEP22827_X_Pieridae_Coliadinae_X_Colias_croceus_X_ME	Pieridae	Colias croceus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN003826_RVcoll14D146_Pieridae_Coliadinae_X_Colias_hyale	Pieridae	Colias hyale	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN002373_LEP48670_Pieridae_Pierinae_Teracolini_Colotis_amata	Pieridae	Colotis amata	429.964865	3	183.4353453	269.460614	70.13921605	1	-1.226493159	0.01	158.3536993	248.0378674	37.23727566	1	-2.408451383	0.01
NP13A032_X_Pieridae_Pierinae_Teracolini_Colotis_evagore_X_ME	Pieridae	Colotis evagore	325.050465	1	138.5406	273.3386709	90.05310323	2	-1.496873134	0.02	138.5406	275.3034111	98.25745033	1	-1.391882353	0.01
BN002387_LEP03841_Pieridae_Pierinae_Anthocharidini_Cunizza_hirlanda	Pieridae	Cunizza hirlanda	325.050922	1	94.848	277.607756	105.5294331	1	-1.731836803	0.01	94.848	293.3431802	121.2403937	1	-1.637203363	0.01
SRR4341246_X_Pieridae_Pierinae_Pierini_Delias_descombesi_oraia	Pieridae	Delias descombesi	325.050922	1	94.848	277.607756	105.5294331	1	-1.731836803	0.01	94.848	293.3431802	121.2403937	1	-1.637203363	0.01
BN002410_LEP28874_Pieridae_Pierinae_Pierini_Delias_henningia	Pieridae	Delias henningia	325.050922	1	94.848	277.607756	105.5294331	1	-1.731836803	0.01	94.848	293.3431802	121.2403937	1	-1.637203363	0.01
BN004878_YI16P089_Pieridae_Pierinae_Pierini_Delias_pasithoe	Pieridae	Delias pasithoe	406.52363	2	162.945367	268.3919788	87.46241421	2	-1.205622012	0.02	162.945367	277.1718015	97.2835759	2	-1.174159497	0.02
BN002452_IT16P027_Pieridae_Coliadinae_X_Dercas_verhuelli	Pieridae	Dercas verhuelli	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN002469_LEP28884_Pieridae_Dismorphiinae_X_Dismorphia_theucharila	Pieridae	Dismorphia theucharila	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN006030_SC01T399_Pieridae_Pierinae_Pierini_Dixeia_charina	Pieridae	Dixeia charina	325.050465	1	138.5406	273.3386709	90.05310323	2	-1.496873134	0.02	138.5406	275.3034111	98.25745033	1	-1.391882353	0.01
BN002472_LEP48683_Pieridae_Pierinae_Pierini_Dixeia_doxo	Pieridae	Dixeia doxo	325.050465	1	138.5406	273.3386709	90.05310323	2	-1.496873134	0.02	138.5406	275.3034111	98.25745033	1	-1.391882353	0.01
RE02A476_X_Pieridae_Pierinae_Elodinini_Elodina_padusa_X_ME	Pieridae	Elodina padusa	325.050465	1	138.5406	273.3386709	90.05310323	2	-1.496873134	0.02	138.5406	275.3034111	98.25745033	1	-1.391882353	0.01
BN005577_HB18C009_Pieridae_Pierinae_Anthocharidini_Eroessa_chiliensis	Pieridae	Eroessa chiliensis	325.050272	1	90.5191	271.9566927	89.52906726	1	-2.026577494	0.01	90.5191	280.3409375	104.1274686	1	-1.822975629	0.01
BN002489_LEP35544_Pieridae_Pierinae_Teracolini_Eronia_cleodora	Pieridae	Eronia cleodora	391.686565	2	208.517028	259.5858619	74.60610777	7	-0.684512776	0.07	208.517028	272.6839986	98.59598059	6	-0.650807165	0.06
BN003857_MFB00P286_Pieridae_Pierinae_Pierini_Eucheira_socialis	Pieridae	Eucheira socialis	325.050542	1	118.202	273.5065991	103.4926449	2	-1.500634167	0.02	118.202	271.5955545	89.86582135	1	-1.706917627	0.01
BN002491_LEP50683_Pieridae_Pierinae_Anthocharidini_Euchloe_ausonia	Pieridae	Euchloe ausonia	325.050395	1	67.0275	273.6117227	99.5854068	1	-2.074442726	0.01	67.0275	269.0817916	90.10180375	1	-2.242511062	0.01
BN002492_LEP38593_Pieridae_Pierinae_Anthocharidini_Euchloe_ausonides	Pieridae	Euchloe ausonides	325.050395	1	67.0275	273.6117227	99.5854068	1	-2.074442726	0.01	67.0275	269.0817916	90.10180375	1	-2.242511062	0.01
DRR087481_X_Pieridae_Coliadinae_X_Eurema_mandarina	Pieridae	Eurema mandarina	437.752352	2	225.40275	289.7100488	120.2402756	8	-0.534823282	0.08	225.40275	262.99746	73.27580321	8	-0.51305763	0.08
BN002515_LEP31031_Pieridae_Coliadinae_X_Eurema_mexicana	Pieridae	Eurema mexicana	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN005976_DL16V108_Pieridae_Coliadinae_X_Gandaca_harina	Pieridae	Gandaca harina	576.749531	3	258.4068807	262.7281893	64.10679296	65	-0.067407968	0.65	244.9890063	253.2552132	52.01238832	47	-0.158927653	0.47
BN005634_08SRNP14673_Pieridae_Pierinae_Pierini_Ganyra_josephina	Pieridae	Ganyra josephina	384.526165	2	208.517148	268.7732184	101.4934962	10	-0.593693907	0.1	208.517148	279.5285327	104.2879842	4	-0.680916265	0.04
BN002533_LEP00135_Pieridae_Pierinae_Pierini_Ganyra_phaloe	Pieridae	Ganyra phaloe	325.050395	1	28.4379	286.6278417	118.250235	1	-2.183420115	0.01	28.4379	272.8371851	108.4977679	1	-2.252574314	0.01
BN003858_GA93Z034_Pieridae_Pierinae_Teracolini_Gideona_lucasi	Pieridae	Gideona lucasi	325.050612	1	140.3265	299.3347989	131.8587418	1	-1.205898803	0.01	140.3265	267.2383799	70.67221796	1	-1.795781759	0.01
BN007123_LEP80080_Pieridae_Pierinae_Pierini_Glennia_pylotis	Pieridae	Glennia pylotis	407.552165	3	168.4935453	271.3087777	75.0677412	1	-1.369632691	0.01	128.4701527	250.5485421	41.29838827	1	-2.956008566	0.01
BN002534_LEP44525_Pieridae_Pierinae_Pierini_Glutophrissa_drusilla	Pieridae	Glutophrissa drusilla	684.74913	6	203.1632677	270.1042192	51.03420567	1	-1.311687928	0.01	150.15514	238.3138375	35.89330289	1	-2.456132215	0.01
BN002538_LEP44625_Pieridae_Coliadinae_X_Gonepteryx_rhamni	Pieridae	Gonepteryx rhamni	424.012652	2	197.92288	273.5740111	101.1113692	5	-0.748196091	0.05	197.92288	261.6933481	72.62159406	6	-0.878119916	0.06
BRF140003_X_Pieridae_Pierinae_Anthocharidini_Hebomoia_glaucippe_X_ME	Pieridae	Hebomoia glaucippe	407.552165	3	168.4935453	271.3087777	75.0677412	1	-1.369632691	0.01	128.4701527	250.5485421	41.29838827	1	-2.956008566	0.01
BN002547_LEP43262_Pieridae_Pierinae_Anthocharidini_Hesperocharis_marchalii	Pieridae	Hesperocharis marchalii	525.230405	3	212.5056687	273.3171457	82.54509306	5	-0.736706142	0.05	187.853761	254.5413794	47.23711794	2	-1.411763066	0.02
BN006041_MFB00P434_Pieridae_Pierinae_Pierini_Hypsochila_wagenknechti	Pieridae	Hypsochila wagenknechti	325.050395	1	67.0275	273.6117227	99.5854068	1	-2.074442726	0.01	67.0275	269.0817916	90.10180375	1	-2.242511062	0.01
BN005977_DL16V147_Pieridae_Pierinae_Teracolini_Ixias_pyrene	Pieridae	Ixias pyrene	325.050465	1	138.5406	273.3386709	90.05310323	2	-1.496873134	0.02	138.5406	275.3034111	98.25745033	1	-1.391882353	0.01
BN002561_LEP43384_Pieridae_Coliadinae_X_Kricogonia_lyside	Pieridae	Kricogonia lyside	325.050902	1	120.0232	276.4681104	105.9632048	1	-1.476407879	0.01	120.0232	266.9824053	82.68875555	1	-1.777257431	0.01
BN002563_LEP02000_Pieridae_Pierinae_Pierini_Leodonta_tellane	Pieridae	Leodonta tellane	325.05083	1	159.8647	282.5633507	111.8435063	2	-1.097056546	0.02	159.8647	264.0929127	85.49601097	4	-1.219100301	0.04
ERR2040010_X_Pieridae_Dismorphiinae_X_Leptidea_juvernica	Pieridae	Leptidea juvernica	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
LEP22824_X_Pieridae_Dismorphiinae_X_Leptidea_reali_X_ME	Pieridae	Leptidea reali	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
GCA9001994451_X_Pieridae_Dismorphiinae_X_Leptidea_sinapis	Pieridae	Leptidea sinapis	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN002573_LEP36814_Pieridae_Pierinae_Pierini_Leptophobia_eleone	Pieridae	Leptophobia eleone	325.050405	1	71.1089	257.4052262	63.08158958	2	-2.953259856	0.02	71.1089	273.6264399	99.73134432	1	-2.030630804	0.01
ME11B259_X_Pieridae_Pierinae_Leptosianini_Leptosia_alcesta_X_ME	Pieridae	Leptosia alcesta	448.784785	2	247.469241	272.8607863	99.36215954	51.5	-0.255545426	0.515	247.469241	283.8777134	111.2417503	44	-0.327291437	0.44
BN006029_RV06A312_Pieridae_Coliadinae_X_Leucidia_brephos	Pieridae	Leucidia brephos	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN002595_LEP28910_Pieridae_Dismorphiinae_X_Lieinix_nemesis	Pieridae	Lieinix nemesis	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN002596_LEP17622_Pieridae_Pierinae_Anthocharidini_Mathania_aureomaculata	Pieridae	Mathania aureomaculata	325.050922	1	94.848	277.607756	105.5294331	1	-1.731836803	0.01	94.848	293.3431802	121.2403937	1	-1.637203363	0.01
BN002599_LEP56917_Pieridae_Pierinae_Pierini_Melete_lycimnia	Pieridae	Melete lycimnia	325.05083	1	159.8647	282.5633507	111.8435063	2	-1.097056546	0.02	159.8647	264.0929127	85.49601097	4	-1.219100301	0.04
BN002601_BNSZS00144_Pieridae_Pierinae_Pierini_Mylothris_chloris	Pieridae	Mylothris chloris	406.52363	2	162.945367	268.3919788	87.46241421	2	-1.205622012	0.02	162.945367	277.1718015	97.2835759	2	-1.174159497	0.02
BN002605_LEP29970_Pieridae_Coliadinae_X_Nathalis_iole	Pieridae	Nathalis iole	763.251472	5	233.805616	262.9332459	42.30682334	5	-0.688485393	0.05	205.167578	245.6363548	41.29093707	11	-0.980088603	0.11
BN003861_AMS00S307_Pieridae_Pierinae_Pierini_Neophasia_menapia	Pieridae	Neophasia menapia	325.0504	1	83.3911	267.7289821	80.42845441	1	-2.291948583	0.01	83.3911	275.5737466	88.78443096	1	-2.164598505	0.01
BN002618_HD16P267_Pieridae_Pierinae_Nepheronini_Pareronia_valeria	Pieridae	Pareronia valeria	325.050465	1	138.5406	273.3386709	90.05310323	2	-1.496873134	0.02	138.5406	275.3034111	98.25745033	1	-1.391882353	0.01
BN005746_LEP52410_Pieridae_Pierinae_Pierini_Perrhybris_pamela	Pieridae	Perrhybris pamela	384.526165	2	208.517148	268.7732184	101.4934962	10	-0.593693907	0.1	208.517148	279.5285327	104.2879842	4	-0.680916265	0.04
BN002628_LEP28835_Pieridae_Coliadinae_X_Phoebis_agarithe	Pieridae	Phoebis agarithe	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN002630_LEP56914_Pieridae_Coliadinae_X_Phoebis_argante	Pieridae	Phoebis argante	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
